운영형태,관리기관명,주차장명,주차장관리번호,소재지지번주소,소재지도로명주소,전화번호,주차장유형,주차구획수,평일운영시작시각,평일운영종료시각,토요일운영시작시각,토요일운영종료시각,공휴일운영시작시각,공휴일운영종료시각,급지구분,주차기본요금,1일주차권요금,월정기권요금,위도,경도,데이터기준일자,주차장구분,부제시행구분,운영요일,요금정보,주차기본시간,추가단위시간,추가단위요금,1일주차권요금적용시간,결제방법,특기사항,실시간주차면수
민간위탁,부산광역시 동구청,성북공영주차장,2011000001,-,동구 좌천동 910-3,-,노외,47,0:00,24:00:00,0:00,24:00:00,0:00,24:00:00,4,100,2400,52000,204364.1175,182328.6709,12/02/2016,공영,-,-,-,10,10,100,-,-,-,-
민간위탁,부산광역시 동구청,범일1동공영주차장,2012000001,-,동구 범일1동 1338-11,-,노외,45,0:00,24:00:00,0:00,24:00:00,0:00,24:00:00,4,100,2400,52000,204853.1476,182573.6844,09/19/2016,공영,-,-,-,10,10,100,-,-,-,-
민간위탁,부산광역시 동구청,차이나타운,2008000021,-,동구 초량1동 545-15,-,노외,63,0:00,24:00:00,0:00,24:00:00,0:00,24:00:00,1,500,15000,240000,203425.9262,179872.3829,10/30/2018,공영,-,-,-,10,10,500,-,-,-,-
민간위탁,부산광역시 동구청,수정4동공영,2008000022,-,동구 수정4동 968-234,-,노외,38,0:00,24:00:00,0:00,24:00:00,0:00,24:00:00,4,100,2400,52000,203773.8008,181208.2895,11/23/2016,공영,-,-,-,10,10,100,-,-,-,-
민간위탁,부산광역시 동구청,중앙대로236번길제3노상,2008000024,-,동구 초량3동 1195-7,-,노상,13,8:00,21:00,8:00,21:00,8:00,18:00,1,500,0,0,203936.8877,180183.9379,12/26/2017,공영,-,-,-,10,10,500,-,-,-,-
민간위탁,부산광역시 동구청,중앙대로236번길 제4노상,2008000025,-,동구 초량3동 1196-1,-,노상,14,8:00,21:00,8:00,21:00,8:00,18:00,1,500,0,0,203886.039,180148.741,07/18/2017,공영,-,-,-,10,10,500,-,-,-,-
민간위탁,부산광역시 동구청,조방로16번길 제1노상공영주차장,2008000030,-,동구 범일2동 830-136,-,노상,17,8:00,21:00,8:00,21:00,8:00,18:00,1,500,0,0,205756.1223,182521.7031,06/23/2017,공영,-,-,-,10,10,500,-,-,-,-
민간위탁,부산광역시 동구청,범일1동제3공영주차장,2008000044,동구 범내로 34 (범일동 1511-4),-,-,노외,28,0:00,24:00:00,0:00,24:00:00,0:00,24:00:00,4,100,2400,52000,204514.9626,183013.272,12/04/2017,공영,-,-,-,10,10,100,-,-,-,-
민간위탁,부산광역시 동구청,스카이웨이,2016000002,-,동구 초량6동 827-246,-,노상,56,8:00,21:00,8:00,21:00,8:00,18:00,4,100,2400,52000,-,-,10/25/2016,공영,-,-,-,10,10,100,-,-,-,-
민간위탁,부산광역시 서구청,송도노외공영주차장,2008001298,-,서구 암남동 579,051-240-4512,노외,49,0:00,24:00:00,0:00,24:00:00,0:00,24:00:00,2,300,8000,160000,201423.4064,175284.2428,10/25/2018,공영,-,-,-,10,10,300,-,-,-,-
민간위탁,부산광역시 서구청,동대신2동제1노상공영주차장,2007001563,-,서구 동대신2동 452-4,051-240-4555,노상,14,8:00,21:00,8:00,21:00,0:00,0:00,2,300,8000,160000,201887.97,179615.4245,06/11/2019,공영,-,-,-,10,10,300,-,-,-,-
민간위탁,부산광역시 서구청,초장동제1노상공영주차장,2007001258,-,서구 초장동 128-69,051-240-4555,노상,36,7:00,20:00,7:00,20:00,0:00,0:00,4,100,2400,52000,201788.2541,177526.8909,03/03/2020,공영,-,-,-,10,10,100,-,-,-,-
민간위탁,부산광역시 서구청,부민동제1노상공영주차장,2007001322,-,서구 부민동 24-4  일원,051-240-4555,노상,22,8:00,21:00,8:00,21:00,0:00,0:00,2,300,8000,160000,201871.3268,178529.3209,09/03/2019,공영,-,-,-,10,10,300,-,-,-,-
민간위탁,부산광역시 서구청,부민동노외공영주차장,2009000007,서구 구덕로199번길 53 (부민동3가 54-98),-,051-240-4512,노외,64,0:00,24:00:00,0:00,24:00:00,0:00,24:00:00,4,100,2400,52000,201521.7566,178470.7772,10/25/2018,공영,-,-,-,10,10,100,-,-,-,-
민간위탁,부산광역시 서구청,동대신1동제4노상공영주차장,2016000002,-,서구 동대신1동 9-48,051-240-4555,노상,29,9:00,22:00,9:00,22:00,0:00,0:00,4,100,2400,52000,-,-,10/10/2019,공영,-,-,-,10,10,100,-,-,-,-
민간위탁,부산광역시 서구청,아미골공영주차장,2007011021,서구 아미로 77 (아미동2가 212-8),-,051-240-4512,노외,62,0:00,24:00:00,0:00,24:00:00,0:00,24:00:00,4,100,2400,52000,201238.2475,178092.5334,10/25/2018,공영,-,-,-,10,10,100,-,-,-,-
민간위탁,부산광역시 서구청,충무동골목시장노외공영주차장,2016000003,서구 충무대로267번길 7 (서구 충무동1가 37-1),-,051-240-4512,노외,13,0:00,24:00:00,0:00,24:00:00,0:00,24:00:00,2,300,8000,160000,-,-,02/18/2019,공영,-,-,-,10,10,300,-,-,-,-
민간위탁,부산광역시 서구청,암남공원노외공영주차장,2017000001,-,서구 암남동 620-4,051-240-4512,노외,339,0:00,24:00:00,0:00,24:00:00,0:00,24:00:00,2,300,8000,160000,-,-,10/25/2018,공영,-,-,-,10,10,300,-,-,-,-
민간위탁,부산광역시 서구청,암남공원 볼레스토어,2017000003,-,서구 암남동 620-12,-,노외,1,-,-,-,-,-,-,4,100,2400,52000,-,-,03/21/2017,공영,-,-,-,10,10,100,-,-,-,-
민간위탁,부산광역시 서구청,충무동제7노상공영주차장,2017000005,서구 자갈치로 14-11 (충무동1가 43-1),-,051-240-4555,노상,8,7:00,20:00,7:00,20:00,7:00,20:00,2,300,8000,160000,-,-,10/25/2018,공영,-,-,-,10,10,300,-,-,-,-
민간위탁,부산광역시 서구청,천해로노외공영주차장,2017000006,서구 천해로 27-24 (남부민동 434-225),-,051-240-4512,노외,54,0:00,24:00:00,0:00,24:00:00,0:00,24:00:00,4,100,2400,52000,-,-,11/01/2018,공영,-,-,-,10,10,100,-,-,-,-
민간위탁,부산광역시 서구청,암남동제5노상공영주차장,2017000007,-,서구 암남동 123-50  남항대교 밑 방파제,051-240-4555,노상,26,10:00,22:00,10:00,22:00,10:00,22:00,2,300,8000,160000,-,-,07/25/2019,공영,-,-,-,10,10,300,-,-,-,-
민간위탁,부산광역시 서구청,동대신1동제5노상공영주차장,2007001537,-,서구 동대신1동 419,051-240-4555,노상,15,8:00,21:00,8:00,21:00,0:00,0:00,2,300,8000,160000,201905.6611,179062.3228,05/18/2020,공영,-,-,-,10,10,300,-,-,-,-
민간위탁,부산광역시 서구청,남부민2동제1노상공영주차장,2007001860,-,서구 남부민2동 705,051-240-4555,노상,13,9:00,22:00,9:00,22:00,9:00,22:00,2,300,8000,160000,202385.7631,176560.3069,10/23/2018,공영,-,-,-,10,10,300,-,-,-,-
민간위탁,부산광역시 서구청,남부민2동제2노상공영주차장,2007001208,-,서구 남부민2동 692-2,051-240-4555,노상,23,6:00,18:00,6:00,8:00,0:00,0:00,2,300,8000,160000,202255.0954,176727.3087,10/28/2019,공영,-,-,-,10,10,300,-,-,-,-
민간위탁,부산광역시 서구청,충무동제2노상공영,2007001276,-,서구 충무동 9-2,051-240-4555,노상,21,8:00,21:00,8:00,21:00,0:00,0:00,2,300,8000,160000,201820.7957,178200.8324,10/23/2018,공영,-,-,-,10,10,300,-,-,-,-
민간위탁,부산광역시 서구청,등대로노상공영주차장,2014000002,서구 등대로 61-21 (암남동 123-37),-,051-240-4555,노상,48,8:00,21:00,8:00,21:00,8:00,21:00,4,100,2400,52000,-,-,07/09/2019,공영,-,-,-,10,10,100,-,-,-,-
민간위탁,부산광역시 서구청,원양로노상공영주차장,2018000003,서구 원양로 243 (암남동 753),-,051-240-4555,노상,81,7:00,20:00,7:00,20:00,0:00,24:00:00,-,-,-,-,-,-,02/18/2019,공영,-,-,-,10,10,-,-,-,-,-
민간위탁,부산광역시 서구청,새벽시장공영주차장,2018000002,서구 해안새벽시장길 76 (남부민동 685-1),-,051-240-4512,노외,70,0:00,24:00:00,0:00,24:00:00,0:00,24:00:00,2,300,8000,160000,-,-,10/23/2018,공영,-,-,-,10,10,300,-,-,-,-
시설관리공단위탁,부산광역시 서구청,중앙공원 공영주차장,2019000001,서구,-,860-7752,노외,110,0:00,24:00:00,0:00,24:00:00,0:00,24:00:00,4,100,2400,52000,-,-,02/04/2019,공영,-,-,-,10,10,100,-,-,-,-
민간위탁,부산광역시 서구청,천마2노외공영주차장,2019000003,서구,-,-,노외,40,0:00,24:00:00,0:00,24:00:00,0:00,24:00:00,4,100,2400,52000,-,-,03/04/2019,공영,-,-,-,10,10,100,-,-,-,-
민간위탁,부산광역시 서구청,시약로노외공영주차장,2020000001,서구,-,-,노외,20,0:00,24:00:00,0:00,24:00:00,0:00,24:00:00,-,-,-,-,-,-,05/20/2020,공영,-,-,-,10,10,-,-,-,-,-
시설관리공단위탁,부산광역시 서구청,동대신동 공영주차장,2019000002,서구,-,860-7752,노외,30,0:00,24:00:00,0:00,24:00:00,0:00,24:00:00,4,100,2400,52000,-,-,02/04/2019,공영,-,-,-,10,10,100,-,-,-,-
민간위탁,부산광역시 서구청,아미동제2노상공영,2007001139,-,서구 아미동 5,051-240-4555,노상,11,8:00,21:00,8:00,21:00,0:00,0:00,2,300,8000,160000,201698.2515,178340.3848,08/20/2019,공영,-,-,-,10,10,300,-,-,-,-
민간위탁,부산광역시 서구청,암남동제1노상공영주차장,2008001134,-,서구 암남동 135-2,051-240-4555,노상,38,10:00,22:00,10:00,22:00,10:00,22:00,2,300,8000,160000,201937.2427,175526.061,09/03/2019,공영,-,-,-,10,10,300,-,-,-,-
민간위탁,부산광역시 서구청,암남동제10노상공영주차장,2008001131,-,서구 암남동 95-13,051-240-4555,노상,56,8:00,21:00,8:00,21:00,0:00,0:00,2,300,8000,160000,202034.6173,175931.7594,06/04/2019,공영,-,-,-,10,10,300,-,-,-,-
민간위탁,부산광역시 서구청,초장동제2노상공영주차장,2007001253,-,서구 초장동 89-87,051-240-4555,노상,37,7:00,20:00,7:00,20:00,0:00,0:00,4,100,2400,52000,201845.2721,177577.7191,10/23/2018,공영,-,-,-,10,10,100,-,-,-,-
민간위탁,부산광역시 서구청,충무동제5노상공영,2008001297,-,서구 충무동 8-1,051-240-4555,노상,15,8:00,21:00,8:00,21:00,0:00,0:00,2,300,8000,160000,201960.4829,178153.5869,10/23/2018,공영,-,-,-,10,10,300,-,-,-,-
민간위탁,부산광역시 서구청,서대신4동제3노상공영주차장,2007001085,-,서구 서대신4동 7-5,051-240-4555,노상,22,8:00,21:00,8:00,21:00,0:00,0:00,4,100,2400,30000,200661.1857,181305.8854,01/28/2020,공영,-,-,-,10,10,100,-,-,-,-
민간위탁,부산광역시 서구청,서대신4동제1노상공영주차장,2007001124,-,서구 서대신4동 2-6,051-240-4555,노상,19,7:00,20:00,7:00,20:00,0:00,0:00,4,100,2400,52000,201341.3917,180513.201,10/23/2018,공영,-,-,-,10,10,100,-,-,-,-
민간위탁,부산광역시 서구청,암남동제8노상공영주차장,2007001385,-,서구 암남동 614-5,051-240-4555,노상,50,11:00,23:00,11:00,23:00,11:00,23:00,2,300,8000,160000,201537.2414,174994.1488,10/23/2018,공영,-,-,-,10,10,300,-,-,-,-
민간위탁,부산광역시 서구청,암남동제7노상공영주차장,2007001178,-,서구 암남동 537-4,051-240-4555,노상,36,11:00,23:00,11:00,23:00,0:00,0:00,2,300,8000,160000,201909.5569,175738.6333,08/13/2019,공영,-,-,-,10,10,300,-,-,-,-
민간위탁,부산광역시 서구청,암남동제2노상공영주차장,2007001382,-,서구 암남동 583-3,051-240-4555,노상,31,11:00,23:00,11:00,23:00,11:00,23:00,2,300,8000,160000,201444.4359,175152.8203,08/13/2019,공영,-,-,-,10,10,300,-,-,-,-
민간위탁,부산광역시 서구청,고운들노외공영주차장,2007011218,서구 해돋이로 382 (서대신동2가 558-1),-,051-240-4512,노외,81,0:00,24:00:00,0:00,24:00:00,0:00,24:00:00,4,100,2400,52000,201131.6398,178946.3364,10/25/2018,공영,-,-,-,10,10,100,-,-,-,-
민간위탁,부산광역시 서구청,북산리공영주차장,2007011260,-,서구 동대신2동 79-39,051-240-4512,노외,99,0:00,24:00:00,0:00,24:00:00,0:00,24:00:00,4,100,2400,52000,202214.9804,179786.9749,02/18/2019,공영,-,-,-,10,10,100,-,-,-,-
민간위탁,부산광역시 서구청,망양노외공영주차장,2007011191,-,서구 동대신1동 11-15,051-240-4512,노외,103,0:00,24:00:00,0:00,24:00:00,0:00,24:00:00,4,100,2400,52000,202291.1534,179476.4627,10/25/2018,공영,-,-,-,10,10,100,-,-,-,-
시설관리공단위탁,부산광역시 중구청,자갈치매립지,2016000002,-,중구 남포동1가 62-33 44-10외 5(지적정리후),051-231-5223,노외,18,0:00,24:00:00,0:00,24:00:00,0:00,24:00:00,1,700,21000,0,-,-,06/16/2016,공영,-,-,-,10,10,700,-,-,-,-
민간위탁,부산광역시 중구청,신창 노외공영주차장,2017000001,중구 광복로35번길 35 (중구 신창동3가 39-0) 신창공영주차장,-,600-4556,노외,44,0:00,24:00:00,0:00,24:00:00,0:00,24:00:00,1,700,21000,310000,-,-,11/05/2018,공영,-,-,-,10,10,700,-,-,-,-
민간위탁,부산광역시 중구청,중앙동 교보생명 옆 노상공영주차장,2007001118,중구 중앙대로116번길 12 (중앙동4가 85-1)  일원,-,600-4556,노상,40,9:00,20:00,0:00,0:00,0:00,0:00,1,500,0,0,203478.7927,179003.4434,03/09/2020,공영,-,-,-,10,10,500,-,-,-,-
민간위탁,부산광역시 중구청,중앙동 KT 뒤 노상공영주차장,2007001156,중구 충장대로5번길 69 (중앙동4가 76-7)  일원,-,600-4556,노상,58,9:00,20:00,0:00,0:00,0:00,0:00,1,500,0,0,203515.026,179413.1056,11/05/2018,공영,-,-,-,10,10,500,-,-,-,-
민간위탁,부산광역시 중구청,중앙동 마린센터 노상공영주차장,2007001151,중구 충장대로5번길 72 (중앙동4가 75-1)  일원,-,600-4556,노상,45,9:00,20:00,0:00,0:00,0:00,0:00,1,500,0,0,203588.042,179441.2062,11/05/2018,공영,-,-,-,10,10,500,-,-,-,-
구(군)직영,부산광역시 중구청,대청(친환경 스카이웨이),2012000003,-,중구 대청동4가 2-119,010-2874-4185,노외,78,0:00,24:00:00,0:00,24:00:00,0:00,24:00:00,4,100,2400,52000,-,-,09/28/2016,공영,-,-,-,10,10,100,-,-,-,-
민간위탁,부산광역시 중구청,부평 노외공영주차장,2012000004,중구 중구로33번길 32 (부평동2가 18-2),-,051-243-1128,노외,85,0:00,24:00:00,0:00,24:00:00,0:00,24:00:00,1,700,21000,310000,-,-,11/05/2018,공영,-,-,-,10,10,700,-,-,-,2
민간위탁,부산광역시 중구청,롯데광복점 뒤,2014000001,-,중구 중앙동7가 77-8,010-3587-7878,노상,45,8:00,19:00,8:00,19:00,10:00,18:00,2,300,8000,0,207159.562,179586.5089,06/16/2016,공영,-,-,-,10,10,300,-,-,-,-
민간위탁,부산광역시 중구청,자갈치보수복개천 노외공영주차장,2019000003,중구 구덕로 93 (남포동6가 118),-,600-4556,노외,149,0:00,24:00:00,0:00,24:00:00,0:00,24:00:00,1,700,21000,310000,-,-,02/14/2019,공영,-,-,-,10,10,700,-,-,-,-
민간위탁,부산광역시 중구청,건어물시장 노상공영주차장,2018000001,중구   일원,-,254-3311,노상,8,8:00,19:00,8:00,19:00,8:00,19:00,1,700,0,0,-,-,11/05/2018,공영,-,-,-,10,10,700,-,-,-,-
시설관리공단위탁,부산광역시 중구청,남항 항만부지 공영주차장,2019000001,중구,-,231-5223,노외,63,0:00,24:00:00,0:00,24:00:00,0:00,24:00:00,-,-,-,-,-,-,01/29/2019,공영,-,-,-,10,10,-,-,-,-,-
시설관리공단위탁,부산광역시 중구청,롯데광복점 뒤 2번,2019000002,중구,-,860-7752,노상,22,8:00,19:00,8:00,19:00,10:00,18:00,2,300,8000,0,-,-,01/29/2019,공영,-,-,-,10,10,300,-,-,-,-
민간위탁,부산광역시 중구청,국제시장로 1구간 노상공영주차장,2007001071,중구 중구로 32 (신창동4가 60-3)  일원,-,245-7389,노상,29,10:00,21:00,10:00,21:00,10:00,21:00,1,700,0,0,202547.9717,178259.6352,11/05/2018,공영,-,-,-,10,10,700,-,-,-,4
민간위탁,부산광역시 중구청,중부소방서 뒤 노상공영주차장,2007001134,중구 중앙대로 130 (중앙동4가 82-1) 일원,-,600-4556,노상,49,9:00,20:00,0:00,0:00,0:00,0:00,1,500,0,0,203424.8877,179205.63,02/18/2019,공영,-,-,-,10,10,500,-,-,-,-
민간위탁,부산광역시 중구청,중앙동 객화차담 밑 노상공영주차장,2007001362,중구 충장대로13번길 40 (중앙동4가 90-1)  일원,-,600-4556,노상,68,9:00,20:00,0:00,0:00,0:00,0:00,1,500,0,0,203548.6584,179170.7351,03/09/2020,공영,-,-,-,10,10,500,-,-,-,-
민간위탁,부산광역시 중구청,유창빌딩 앞 노상공영주차장,2007001212,중구 중앙대로 72 (중앙동4가 25-2)  일원,-,010-3563-0056,노상,20,9:00,20:00,0:00,0:00,0:00,0:00,1,500,0,0,203334.3148,178641.114,11/05/2018,공영,-,-,-,10,10,500,-,-,-,-
민간위탁,부산광역시 중구청,부산우체국 뒤 노상공영주차장,2007001112,중구 해관로 84-2 (중앙동4가 63-1)  일원,-,600-4556,노상,42,9:00,20:00,9:00,20:00,9:00,20:00,1,500,0,0,203244.7104,178923.8139,11/05/2018,공영,-,-,-,10,10,500,-,-,-,-
민간위탁,부산광역시 중구청,보수 복개천 노상공영주차장,2007001205,중구 보수대로 42 (부평동3가 58-3)  일원,-,600-4556,노상,24,9:00,20:00,0:00,0:00,0:00,0:00,2,300,8000,0,202228.5148,178469.7683,11/05/2018,공영,-,-,-,10,10,300,-,-,-,-
민간위탁,부산광역시 중구청,국제회관 옆 노상공영주차장,2007001006,중구 대교로 103 (중앙동6가 79-9)  일원,-,600-4556,노상,23,9:00,20:00,0:00,0:00,0:00,0:00,1,500,0,0,203406.6849,178214.3725,11/05/2018,공영,-,-,-,10,10,500,-,-,-,-
민간위탁,부산광역시 중구청,영주 노외공영주차장,2007011036,중구 동영로 58 (영주동 462-51),-,600-4556,노외,43,0:00,24:00:00,0:00,24:00:00,0:00,24:00:00,4,100,2400,52000,202928.9726,179388.2452,11/05/2018,공영,-,-,-,10,10,100,-,-,-,-
민간위탁,부산광역시 서구청,아미까치노외공영주차장,2007011085,서구 까치고개로128번가길 51 (아미동2가 249-2),-,051-240-4512,노외,69,0:00,24:00:00,0:00,24:00:00,0:00,24:00:00,4,100,2400,52000,200868.0227,178665.4875,10/25/2018,공영,-,-,-,10,10,100,-,-,-,-
민간위탁,부산광역시 서구청,남부민2동노외공영주차장,2007011087,서구 남부민로 75 (남부민동 595-2),-,051-240-4512,노외,149,0:00,24:00:00,0:00,24:00:00,0:00,24:00:00,4,100,2400,52000,201883.9937,176377.7247,10/25/2018,공영,-,-,-,10,10,100,-,-,-,-
민간위탁,부산광역시 서구청,구덕꽃마을노외공영주차장,2007011127,서구 꽃마을로156번길 12 (서대신동3가  산15-1),-,051-240-4512,노외,130,0:00,24:00:00,0:00,24:00:00,0:00,24:00:00,4,100,2400,52000,200731.7155,181157.1956,11/01/2018,공영,-,-,-,10,10,100,-,-,-,-
민간위탁,부산광역시 서구청,구덕노외공영주차장,2007011175,서구 대신로 127 (서대신동3가 92),-,051-240-4512,노외,96,0:00,24:00:00,0:00,24:00:00,0:00,24:00:00,4,100,2400,52000,201270.4303,180131.8417,10/23/2018,공영,-,-,-,10,10,100,-,-,-,-
민간위탁,부산광역시 서구청,남부민2동제3노상공영주차장,2007001857,-,서구 남부민2동 705,051-240-4555,노상,14,7:00,20:00,7:00,20:00,0:00,0:00,2,300,8000,160000,202323.9067,176579.2772,07/05/2019,공영,-,-,-,10,10,300,-,-,-,-
민간위탁,부산광역시 서구청,남부민1동제1노상공영,2007001214,-,서구 남부민1동 689-3,051-240-4555,노상,14,6:00,18:00,6:00,18:00,0:00,0:00,2,300,8000,160000,202304.4166,177307.3268,10/23/2018,공영,-,-,-,10,10,300,-,-,-,-
민간위탁,부산광역시 서구청,부민동제4노상공영주차장,2007001271,-,서구 부민동 66-1,051-240-4555,노상,22,8:00,21:00,8:00,21:00,0:00,0:00,2,300,8000,160000,201934.0406,178775.0581,10/23/2018,공영,-,-,-,10,10,300,-,-,-,-
민간위탁,부산광역시 서구청,아미초등학교지하공영주차장,2010000002,서구 해돋이로 241 (아미동2가 89),-,051-240-4512,노외,76,0:00,24:00:00,0:00,24:00:00,0:00,24:00:00,4,100,2400,52000,201421.0751,178009.0507,10/25/2018,공영,-,-,-,10,10,100,-,-,-,-
민간위탁,부산광역시 서구청,부민동제2노외공영주차장,2011000001,서구 임시수도기념로 37 (부민동3가 36-1),-,051-240-4512,노외,30,0:00,24:00:00,0:00,24:00:00,0:00,24:00:00,4,100,2400,52000,201623.7223,178549.8628,10/25/2018,공영,-,-,-,10,10,100,-,-,-,-
민간위탁,부산광역시 중구청,용두산 노외공영주차장,2007011162,중구 대청로 120 (대청동1가 43-1),-,600-4556,노외,292,0:00,24:00:00,0:00,24:00:00,0:00,24:00:00,1,500,15000,240000,203020.4072,178445.6717,02/18/2019,공영,-,-,-,10,10,500,-,-,-,128
민간위탁,부산광역시 중구청,광복로 부평동구간 노상공영주차장,2007001308,중구 광복로 13 (부평동1가 35-11)  일원,-,600-4556,노상,17,10:00,21:00,10:00,21:00,10:00,21:00,1,700,0,0,202472.6175,178134.2939,02/18/2019,공영,-,-,-,10,10,700,-,-,-,6
민간위탁,부산광역시 중구청,동주여고 앞 노상공영주차장,2007001069,중구 광복중앙로 22-1 (광복동3가 1-3)  일원,-,600-4556,노상,27,10:00,21:00,10:00,21:00,10:00,21:00,1,700,0,0,202837.1605,178299.5302,11/05/2018,공영,-,-,-,10,10,700,-,-,-,-
민간위탁,부산광역시 중구청,보수 노외공영주차장,2007011099,중구 중구로75번길 25 (보수동1가 146-18),-,600-4556,노외,34,0:00,24:00:00,0:00,24:00:00,0:00,24:00:00,4,100,2400,52000,202539.3865,178624.6326,11/05/2018,공영,-,-,-,10,10,100,-,-,-,-
민간위탁,부산광역시 중구청,자갈치시장 앞 노상공영주차장,2009000004,중구 자갈치해안로 52 (남포동4가 37-1) 일원,-,245-2594,노상,30,10:00,21:00,10:00,21:00,10:00,21:00,1,700,0,0,-,-,02/18/2019,공영,-,-,-,10,10,700,-,-,-,-
민간위탁,부산광역시 중구청,보수종합시장 노외공영주차장,2012000001,중구 보수대로106번길 27 (보수동3가 45),-,051-255-3601,노외,10,0:00,24:00:00,0:00,24:00:00,0:00,24:00:00,2,300,8000,160000,-,-,11/14/2018,공영,-,-,-,10,10,300,-,-,-,-
민간위탁,부산광역시 중구청,신한은행 부산금융센터 뒤 노상공영주차장,2007001320,중구 해관로 7 (동광동1가 2)  일원,-,600-4556,노상,13,9:00,20:00,0:00,0:00,0:00,0:00,1,500,0,0,203242.3861,178159.3046,11/05/2018,공영,-,-,-,10,10,500,-,-,-,-
민간위탁,부산광역시 중구청,중앙동 노외공영주차장,2009000002,중구 대청로135번길 36 (중앙동4가 52-3),-,600-4556,노외,29,0:00,24:00:00,0:00,24:00:00,0:00,24:00:00,1,500,15000,240000,203214.8746,178826.1074,11/05/2018,공영,-,-,-,10,10,500,-,-,-,-
구(군)직영,부산광역시 기장군청,정관읍 상업지역 노상주차장,2016000017,-,기장군 정관면 732,-,노상,46,0:00,0:00,0:00,0:00,0:00,0:00,기타,0,0,0,-,-,04/27/2016,공영,-,-,-,10,10,0,-,-,-,-
민간운영,부산광역시 기장군청,1구역 2소,2008000002,-,기장군 기장읍 280-2,051-792-4719,노상,12,9:00,20:00,-,-,-,-,2,200,8000,0,-,-,04/27/2016,공영,-,-,-,10,10,200,-,-,-,-
민간운영,부산광역시 기장군청,1구역 3소,2008000003,-,기장군 기장읍 444-1,051-792-4719,노상,13,9:00,20:00,-,-,-,-,2,200,8000,0,-,-,08/05/2014,공영,-,-,-,10,10,200,-,-,-,-
민간운영,부산광역시 기장군청,3구역 1소,2008000006,-,기장군 기장읍 418-12,051-792-4719,노상,24,9:00,20:00,-,-,-,-,2,200,8000,0,-,-,08/05/2014,공영,-,-,-,10,10,200,-,-,-,-
시설관리공단위탁,부산광역시 기장군청,기장시장 공영주차장,2018000001,기장군 읍내로94번길 9 (기장읍 대라리 70-3),-,-,노외,216,0:00,24:00:00,0:00,24:00:00,0:00,24:00:00,-,-,-,-,-,-,12/06/2019,공영,-,-,-,10,10,-,-,-,-,-
