행정구역,업소명,소재지,전화번호,관리구분
경기 평택시,금성엘피지충전소,경기 평택시 현덕면 서해로 300,031-0686-5149,자동차충전
경기 평택시,(주)엘충전소,경기 평택시 현덕면 서해로 470-6,031-0682-3773,자동차+탱크
경기 포천시,착한에너지,경기 포천시 가산면 부흥로 656,031-0543-3080,자동차충전
경기 포천시,가산충전소,경기 포천시 가산면 포천로 895,031-0541-2626,자동차충전
경기 포천시,광릉LPG충전소,경기 포천시 내촌면 금강로 2113 (외),031-0535-1006,자동차충전
경기 포천시,에스케이포천충전소,경기 포천시 내촌면 금강로 2199-14,031-0531-1871,용기+탱크+13kg용기
경기 포천시,(주)오름씨앤엔 내촌충전소,경기 포천시 내촌면 금강로 2427,031-0531-6036,자동차충전
경기 포천시,하늘땅충전소,경기 포천시 내촌면 금강로 2971,031-0532-0888,자동차충전
경기 포천시,(주)삼호에너지 서파충전소,경기 포천시 내촌면 금강로 3138,031-0531-5182,자동차충전
경기 포천시,설문제2충전소,경기 포천시 소흘읍 호국로 261,031-0542-2877,자동차충전
경기 포천시,송우리LPG충전소,경기 포천시 소흘읍 호국로 636,031-0544-5551,자동차충전
경기 포천시,축석충전소,경기 포천시 소흘읍 호국로 68,031-0543-8877,자동차충전
경기 포천시,포천충전소,경기 포천시 신북면 중앙로 284,031-0533-6331,자동차+13kg용기
경기 포천시,신북엘피지충전소,경기 포천시 신북면 호국로 2223,031-0533-2198,자동차충전
경기 포천시,대안가스,경기 포천시 영북면 문암길 3,031-0536-9895,자동차충전
경기 포천시,포천엘피지충전소,경기 포천시 영북면 호국로 3603,031-0536-7471,자동차충전
경기 포천시,대성산업(주)북부충전소,경기 포천시 영중면 호국로 2583,031-0533-5903,용기+자동차+탱크+13kg용기+부탄
경기 포천시,늘푸른충전소,경기 포천시 영중면 호국로 3106,031-0532-5556,자동차충전
경기 포천시,일동충전소,경기 포천시 일동면 화동로 871,031-0535-2544,자동차+13kg용기
경기 포천시,광일에너지,경기 포천시 호국로 1397,031-0535-0920,자동차충전
경기 하남시,(주)삼표에너지 삼표충전소,경기 하남시 서하남로 16 (감북동),031-0471-1151,자동차충전
경기 하남시,위례LPG충전소,경기 하남시 서하남로 242 (광암동),031-0488-5152,자동차충전
경기 하남시,광동충전소,경기 하남시 아리수로 530,031-0792-9088,자동차충전
경기 하남시,만남의광장충전소,경기 하남시 중부고속도로 117-2,031-0793-5800,자동차충전
경기 하남시,SK하남충전소,"경기 하남시 창우로 130 (창우동,SK하남충전소)",031-0795-2373,용기+자동차+탱크+13kg용기
경기 하남시,(주)브룩사이드(LPG충전소),경기 하남시 하남대로 267,031-0794-4824,자동차충전
경기 화성시,대양충전소,경기 화성시 남양읍 현대기아로 613,031-8047-5182,자동차충전
경기 화성시,동탄뉴타운충전소,경기 화성시 동탄면 경기동로 228,031-0375-5149,자동차충전
경기 화성시,신도시충전소,경기 화성시 동탄면 경기동로 541 ,031-8007-6688,자동차충전
경기 화성시,코끼리충전소,경기 화성시 마도면 화성로 907,031-0355-1589,자동차충전
경기 화성시,(주)에코에너텍,경기 화성시 매송면 매송고색로 131 1동,031-0294-8003,기타
경기 화성시,야목역LPG충전소,경기 화성시 매송면 매송로 279,031-0296-9606,자동차충전
경기 화성시,해뜨는충전소,경기 화성시 봉담읍 삼천병마로 1124,031-0298-2407,자동차충전
경기 화성시,엔코어충전소((주)뉴라이저),경기 화성시 봉담읍 삼천병마로 1129-4,031-0227-1480,자동차충전
경기 화성시,풍천가스충전소,경기 화성시 비봉면 비봉로 366 풍천가스충전소,031-0355-9669,자동차충전
경기 화성시,희망충전소,경기 화성시 비봉면 비봉로 487,031-0357-9557,자동차충전
경기 화성시,비봉서일가스충전소,경기 화성시 비봉면 서해로 1902,031-0357-1616,자동차충전
경기 화성시,뉴타운충전소,경기 화성시 비봉면 화성로 1589,031-0355-2045,자동차충전
경기 화성시,(주)한일에너지,경기 화성시 비봉면 화성로 2045,031-0355-0675,자동차충전
경기 화성시,송산(시흥방향)충전소,경기 화성시 송산면 평택시흥고속도로 25,031-0357-8192,자동차충전
경기 화성시,송산(평택방향)충전소,경기 화성시 송산면 평택시흥고속도로 25,031-0357-8194,자동차충전
경기 화성시,대경석유(주) 송산마도IC주유소충전소,경기 화성시 송산면 화성로 624,031-0366-7131,자동차충전
경기 화성시,신정오일(주)경기점-충전소,경기 화성시 양감면 은행나무로 442,031-0352-6699,자동차충전
경기 화성시,조일엘피지충전소,경기 화성시 우정읍 기아자동차로 649-17(조일엘피지충전소),031-0351-2024,자동차충전
경기 화성시,기아 주식회사,경기 화성시 우정읍 기아자동차로 95 (이화리1714),031-0359-5075,자동차사
경기 화성시,기아 주식회사,경기 화성시 우정읍 기아자동차로 95 (이화리1714),031-0359-5075,자동차사
경기 화성시,(주)지티이엔알,경기 화성시 우정읍 포승향남로 1552,031-0351-9000,자동차충전
경기 화성시,다원에프엔씨(주) 조암충전소,"경기 화성시 우정읍 호곡길 84 (호곡리81-1, 81-2)",031-0351-6123,용기+자동차+탱크+13kg용기
경기 화성시,서원충전소,경기 화성시 정남면 세자로 29,031-8059-5192,자동차충전
경기 화성시,화성엘피지충전소,경기 화성시 팔탄면 구장길 106,031-0354-6610,용기+자동차+탱크+13kg용기
경기 화성시,청우충전소,경기 화성시 팔탄면 서해로 1409-9,031-0353-5169,자동차충전
경기 화성시,제이에이치충전소,경기 화성시 팔탄면 서해로 962,031-0352-5149,자동차충전
경기 화성시,대보유통(주) 화성(목포)엘피지충전소,경기 화성시 팔탄면 서해안고속도로 301-1,031-0353-8015,자동차충전
경기 화성시,대보유통(주)화성(상)엘피지충전소,경기 화성시 팔탄면 서해안고속도로 302-1,031-0353-8148,자동차충전
경기 화성시,KH에너지(주)직영덕우충전소,경기 화성시 팔탄면 포승향남로 2294,031-0366-5133,자동차충전
경기 화성시,캐피탈충전소,경기 화성시 향남읍 발안로 448,031-0366-5139,자동차충전
경기 화성시,발안엘피지충전소,경기 화성시 향남읍 서해로 806 화성발안가스충전소,031-0354-9581,자동차충전
경기 화성시,화성향남엘피지충전소,경기 화성시 향남읍 향남로 272,031-0354-2186,자동차충전
경기 화성시,현대자동차(주) 남양연구소,경기 화성시 현대연구소로 150 (장덕동 772-1) 연구개발본부 연구개발시설관리팀,031-0368-6106,자동차충전
경기 화성시,현대자동차(주) 남양연구소,경기 화성시 현대연구소로 150 (장덕동 772-1) 연구개발본부 연구개발시설관리팀,031-0368-6106,자동차충전
경기 화성시,현대자동차(주) 남양연구소,경기 화성시 현대연구소로 150 (장덕동 772-1) 연구개발본부 연구개발시설관리팀,031-0368-6106,자동차충전
경기 화성시,뉴시티충전소,경기 화성시 화성로 1286 뉴시티충전소,031-0357-0405,자동차충전
경기 화성시,(주)삼진에너지남양충전소,경기 화성시 화성로 1412,031-0355-4071,자동차충전
경기 화성시,화성융릉LPG충전소,경기 화성시 효행로 446,031-0221-5414,자동차충전
경기 화성시,병점대교충전소,경기 화성시 효행로 869-6,031-0223-4249,자동차충전
강원 강릉시,하슬라충전소,강원 강릉시 강동면 동해대로 1885,033-0655-5600,자동차충전
강원 강릉시,(합)동아가스충전소,강원 강릉시 강변로 548,033-0652-9911,자동차충전
강원 강릉시,(주)강릉개인택시충전소,강원 강릉시 강변로 636-5,033-0651-9800,자동차충전
강원 강릉시,신일충전소,강원 강릉시 경강로 1885,033-0645-8244,자동차충전
강원 강릉시,송은LPG충전소,강원 강릉시 사천면 동해대로 3712,033-0644-4425,자동차충전
강원 강릉시,강릉충전소,강원 강릉시 성덕포남로149번길 1,033-0642-7757,용기+자동차+13kg용기
강원 강릉시,KIS정보통신(주)강릉(인천방향)충전소,강원 강릉시 성산면 영동고속도로 231-1,033-0647-7112,자동차충전
강원 강릉시,KIS정보통신(주)강릉(강릉방향)충전소,강원 강릉시 성산면 영동고속도로 232-1,033-0648-9559,자동차충전
강원 강릉시,(주)다원연곡LP가스충전소,강원 강릉시 연곡면 동해대로 4069,033-0643-8835,자동차충전
강원 강릉시,동방엘티에스,강원 강릉시 연곡면 동해대로 4076,033-0644-9361,용기+자동차+탱크+13kg용기
강원 강릉시,주문진충전소,강원 강릉시 연곡면 연주로 156,033-0661-5577,자동차충전
강원 강릉시,서창산업(주)옥계(속초방향)충전소,강원 강릉시 옥계면 동해고속도로 322,033-0534-2100,자동차충전
강원 강릉시,동방충전소,강원 강릉시 율곡로 2572,033-0645-1060,자동차충전
강원 강릉시,SK동해충전소,강원 강릉시 율곡로 3054,033-0646-4921,용기+자동차+13kg용기
강원 강릉시,오죽헌충전소,강원 강릉시 율곡로 3209,033-0655-9912,자동차충전
강원 고성군,(주)대일가스고성지점,강원 고성군 간성읍 진부령로 2803,033-0681-5457,자동차충전
강원 고성군,고성가스충전소,강원 고성군 죽왕면 동해대로 6604,033-0682-6900,자동차충전
강원 동해시,단봉엘피지충전소,강원 동해시 강원남부로 4654 단봉가스충전소,033-0521-2139,자동차충전
강원 동해시,공단가스충전소,강원 동해시 공단2로 15-9 공단가스충전소,033-0522-5328,자동차충전
강원 동해시,대경가스충전소,강원 동해시 동해대로 5165 대경가스충전소,033-0522-6237,자동차충전
강원 동해시,대일에너지(주),강원 동해시 동해대로 5271,033-0532-8021,용기+자동차+탱크+13kg용기
강원 동해시,한국도로공사동해충전소,강원 동해시 동해대로 6427,033-0534-6648,자동차충전
강원 동해시,대영충전소,강원 동해시 발한로 531 대영LPG충전소,033-0534-6652,자동차충전
강원 동해시,영동가스충전소,강원 동해시 초구동 2-3,,용기+자동차+탱크+13kg용기
강원 동해시,삼영엘피지충전소,강원 동해시 해안로 17,033-0533-0465,자동차충전
강원 동해시,동해LPG충전소,강원 동해시 해안로 45 동해LPG충전소,033-0533-8455,자동차충전
강원 삼척시,태극가스충전소,강원 삼척시 도계읍 강원남부로 1800,033-0541-2463,자동차충전
강원 삼척시,원더플충전소,강원 삼척시 동해대로 3852,033-0575-5189,자동차충전
강원 삼척시,삼척농협가스충전소,강원 삼척시 동해대로 4298,033-0576-0178,자동차충전
강원 삼척시,SK삼척충전소,강원 삼척시 마달길 4 삼척충전소,033-0574-1351,용기+자동차+13kg용기
강원 삼척시,삼척엘피지(주),강원 삼척시 오십천로 91,033-0573-6600,자동차충전
강원 속초시,영동에너지,강원 속초시 동해대로 3859,033-0635-6114,자동차충전
강원 속초시,(주)원경,강원 속초시 동해대로 3900,033-0633-2854,용기+자동차+13kg용기
강원 속초시,(주)속초개인택시가스충전소,강원 속초시 동해대로 4521 (주)속초개인택시조합,033-0638-3003,자동차충전
강원 속초시,대명엘피지충전소,강원 속초시 미시령로 3197 LPG저장소,033-0636-9680,자동차충전
강원 속초시,속초가스충전소(주),강원 속초시 미시령로 3239,033-0635-5747,용기+자동차+탱크+13kg용기
강원 속초시,영동가스충전소,강원 속초시 장성천길 10,033-0638-8020,용기+탱크
강원 양구군,양구가스충전소,강원 양구군 남면 정중앙로 182,033-0482-8877,자동차충전
강원 양구군,(주)배꼽에너지,강원 양구군 남면 춘양로 2888,033-0481-7288,자동차충전
강원 양양군,미래에너지,강원 양양군 강현면 동해대로 3367,033-0673-2161,자동차충전
강원 양양군,신우에너지(주)영진가스충전소,강원 양양군 손양면 동해대로 2041,033-0672-0752,자동차충전
강원 양양군,(주)원경양양가스충전소,강원 양양군 양양읍 안산1길 26,033-0672-4171,자동차충전
강원 양양군,해당화가스충전소(주유소),강원 양양군 현남면 동해대로 964 ,033-0671-7033,자동차충전
강원 영월군,태경에프앤지(주)동강주유소,강원 영월군 남면 강원남로 641,033-0372-0801,자동차충전
강원 영월군,영월LPG충전소,강원 영월군 북면 영월로 1172,033-0374-7042,용기+자동차+탱크+13kg용기
